species.name,dataset,dataset.name,Sub.Activity,UID,Consequence.Score
Sidestripe shrimp,eco_inverts_shrimpsidestripe_records_d,shrimpsidestripe,InvertTrapCom,hu_co_demersalfishing_inverttrapcom_d,Negligible
Spiny or northern pink shrimp,eco_inverts_shrimpspinypink_records_d,shrimpspinypink,InvertTrapCom,hu_co_demersalfishing_inverttrapcom_d,Negligible
Demospongiae,eco_inverts_sponge_trawlsyn_d,sponge,TrapRecCRAB,hu_rf_demersalfishing_traprec_d,Higher Potential
Demospongiae,eco_inverts_sponge_trawlsyn_d,sponge,TrapRecPRAWN,hu_rf_demersalfishing_traprec_d,Higher Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,OpenNetPens,hu_aq_finfishaquaculture_opennetpens_d,Higher Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Higher Potential
Deepwater grooved tanner crab,eco_inverts_tannercrabdeep_sab_d,tannercrabdeep,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Higher Potential
Humpback Whale,eco_mammals_humpbackwhale_ch_d,humpbackwhale,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Estuaries,eco_areas_estuaries_polygons_d,estuaries,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Black Oystercatcher,eco_birds_blackoystercatcher_nestingsites_d,blackoystercatcher,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Brandt's cormorant,eco_birds_brandtscormorant_colonies_d,brandtscormorant,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Double-crested cormorant,eco_birds_cormorant_density_m,cormorant,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Unspecified Cormorant  ,eco_birds_cormorant_densitywinter_m,cormorant,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Goose/Swan,eco_birds_gooseswan_density_m,gooseswan,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Goose/Swan,eco_birds_gooseswan_densitywinter_m,gooseswan,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Gulls,eco_birds_gull_density_m,gull,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Gulls,eco_birds_gull_densitywinter_m,gull,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Great Blue Heron,eco_birds_heron_densitywinter_m,heron,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Great Blue Heron,eco_birds_heron_nestsforaging_m,heron,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Loon/Grebe,eco_birds_loongrebe_density_d,loongrebe,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Loon/Grebe,eco_birds_loongrebe_densitywinter_d,loongrebe,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Marbled Murrelet,eco_birds_mamu_density_d,mamu,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Marbled Murrelet,eco_birds_mamu_densitywinter_d,mamu,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Pelagic cormorant,eco_birds_pelagiccormorant_colonies_d,pelagiccormorant,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitymoulting_d,seaduck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitystaging_d,seaduck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitywinter_d,seaduck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_keysites_d,seaduck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shorebird (rocky),eco_birds_shorebirdrock_density_d,shorebirdrock,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shorebird (sand),eco_birds_shorebirdsand_density_d,shorebirdsand,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shorebird (sand),eco_birds_shorebirdsand_keysites_d,shorebirdsand,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Bottom Patches,eco_coarse_bottompatches_polygonssoft_d,bottompatches,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Pacific hake ,eco_fish_hake_biomass_d,hake,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Pacific Cod ,eco_fish_pacificcod_phmasyn_m,pacificcod,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Pacific Ocean perch ,eco_fish_pacificoceanperch_syn_m,pacificoceanperch,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Walleye Pollock ,eco_fish_pollock_syn_m,pollock,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Bocaccio,eco_fish_rockfishbocaccio_ccira_d,rockfishbocaccio,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Bocaccio,eco_fish_rockfishbocaccio_phmasyn_m,rockfishbocaccio,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Canary Rockfish,eco_fish_rockfishcanary_ccira_d,rockfishcanary,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Canary Rockfish,eco_fish_rockfishcanary_phmasyn_m,rockfishcanary,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
China rockfish,eco_fish_rockfishchina_ccira_d,rockfishchina,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
China rockfish,eco_fish_rockfishchina_phma_m,rockfishchina,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Copper rockfish,eco_fish_rockfishcopper_phmasyn_m,rockfishcopper,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Darkblotched rockfish,eco_fish_rockfishdarkblotched_syn_m,rockfishdarkblotched,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Greenstriped rockfish,eco_fish_rockfishgreenstriped_phmasyn_m,rockfishgreenstriped,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Quillback Rockfish,eco_fish_rockfishquillback_ccira_d,rockfishquillback,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Quillback Rockfish,eco_fish_rockfishquillback_phmasyn_m,rockfishquillback,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_syn_m,rockfishredstripe,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Rosethorn rockfish,eco_fish_rockfishrosethorn_ccira_d,rockfishrosethorn,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Rosethorn rockfish,eco_fish_rockfishrosethorn_phmasyn_m,rockfishrosethorn,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,rockfishrougheyeblackspotted,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_phmasyn_m,rockfishshortraker,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Silvergray rockfish,eco_fish_rockfishsilvergray_ccira_d,rockfishsilvergray,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Silvergray rockfish,eco_fish_rockfishsilvergray_phmasyn_m,rockfishsilvergray,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Tiger rockfish,eco_fish_rockfishtiger_ccira_d,rockfishtiger,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Tiger rockfish,eco_fish_rockfishtiger_phma_m,rockfishtiger,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Vermillion rockfish,eco_fish_rockfishvermilion_phma_m,rockfishvermilion,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Widow rockfish,eco_fish_rockfishwidow_syn_m,rockfishwidow,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_ccira_d,rockfishyelloweye,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_phmasyn_m,rockfishyelloweye,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Yellowmouth rockfish ,eco_fish_rockfishyellowmouth_phmasyn_m,rockfishyellowmouth,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Yellowtail rockfish ,eco_fish_rockfishyellowtail_phmasyn_m,rockfishyellowtail,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Longspine Thornyhead,eco_fish_thornyheadlongspine_syn_m,thornyheadlongspine,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_syn_m,thornyheadshortspine,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Butter clams,eco_inverts_clambutter_records_d,clambutter,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Horse clam,eco_inverts_clamhorse_records_d,clamhorse,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Littleneck clam,eco_inverts_clamlittleneck_records_d,clamlittleneck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Razor clam,eco_inverts_clamrazor_ia_d,clamrazor,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Cockles,eco_inverts_cockle_records_d,cockle,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Dungeness crab ,eco_inverts_dungeness_ia_d,dungeness,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Dungeness crab ,eco_inverts_dungeness_records_d,dungeness,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Geoduck,eco_inverts_geoduck_records_d,geoduck,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Deepwater grooved tanner crab,eco_inverts_tannercrabdeep_sab_d,tannercrabdeep,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Blue Whale,eco_mammals_bluewhale_ia_d,bluewhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
California sea lion,eco_mammals_californiasealion_haulouts_d,californiasealion,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Dall's Porpoise,eco_mammals_dallsporpoise_density_d,dallsporpoise,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Fin whale,eco_mammals_finwhale_density_d,finwhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Higher Potential
Fin whale,eco_mammals_finwhale_hsi_d,finwhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Higher Potential
Northern fur seal,eco_mammals_furseal_ia_d,furseal,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Grey Whale,eco_mammals_greywhale_density_d,greywhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Grey Whale,eco_mammals_greywhale_migrationroute_d,greywhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Harbour porpoise,eco_mammals_harbourporpoise_density_d,harbourporpoise,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Harbour seal,eco_mammals_harbourseal_haulouts_m,harbourseal,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Humpback Whale,eco_mammals_humpbackwhale_ch_d,humpbackwhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Humpback Whale,eco_mammals_humpbackwhale_density_d,humpbackwhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_ch_d,killerwhaleresident,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_ia_d,killerwhaleresident,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_potentialch_d,killerwhaleresident,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Orca NE Pacific Transients,eco_mammals_killerwhaletransient_hsi_d,killerwhaletransient,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Minke whale,eco_mammals_minkewhale_density_d,minkewhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Higher Potential
Northern Right Whale Dolphin,eco_mammals_northernrightwhaledolphin_density_d,northernrightwhaledolphin,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Pacific white-sided dolphin,eco_mammals_pacificwhitesideddolphin_density_d,pacificwhitesideddolphin,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Sea otter,eco_mammals_seaotter_ia_d,seaotter,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Sea otter,eco_mammals_seaotter_modeledhabitat_d,seaotter,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Sei whale,eco_mammals_seiwhale_ia_d,seiwhale,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Higher Potential
Steller sea lion,eco_mammals_stellersealion_hauloutswinter_m,stellersealion,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Steller sea lion,eco_mammals_stellersealion_hauloutsyearround_m,stellersealion,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Steller sea lion,eco_mammals_stellersealion_rookeries_m,stellersealion,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Leatherback sea turtle,eco_reptiles_leatherbackturtle_ia_d,leatherbackturtle,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Estuaries,eco_areas_estuaries_polygons_d,estuaries,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Chinook salmon,eco_fish_salmonchinook_diversity_d,salmonchinook,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Chum salmon,eco_fish_salmonchum_diversity_d,salmonchum,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Coho Salmon,eco_fish_salmoncoho_diversity_d,salmoncoho,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Pink salmon (even),eco_fish_salmonpinkeven_diversity_d,salmonpinkeven,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Pink salmon (odd),eco_fish_salmonpinkodd_diversity_d,salmonpinkodd,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Sockeye salmon,eco_fish_salmonsockeye_diversity_d,salmonsockeye,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Butter clams,eco_inverts_clambutter_records_d,clambutter,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Horse clam,eco_inverts_clamhorse_records_d,clamhorse,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Littleneck clam,eco_inverts_clamlittleneck_records_d,clamlittleneck,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Razor clam,eco_inverts_clamrazor_ia_d,clamrazor,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Cockles,eco_inverts_cockle_records_d,cockle,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Dungeness crab ,eco_inverts_dungeness_ia_d,dungeness,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Dungeness crab ,eco_inverts_dungeness_records_d,dungeness,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Potential
Geoduck,eco_inverts_geoduck_records_d,geoduck,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Ochre star,eco_inverts_seastarochre_records_d,seastarochre,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Sunflower sea star,eco_inverts_seastarsunflower_records_d,seastarsunflower,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Eelgrass,eco_plants_eelgrass_biobands_d,eelgrass,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Eelgrass,eco_plants_eelgrass_polygons_d,eelgrass,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Eelgrass,eco_plants_eelgrass_prioritypolygons_d,eelgrass,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Surfgrass,eco_plants_surfgrass_biobands_d,surfgrass,Logstorageandhand,hu_ot_loghandlingstorageandtransportation_logstorageandhand_d,Higher Potential
Estuaries,eco_areas_estuaries_polygons_d,estuaries,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Higher Potential
Ancient Murrelet,eco_birds_ancientmurrelet_colonies_d,ancientmurrelet,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Black Oystercatcher,eco_birds_blackoystercatcher_nestingsites_d,blackoystercatcher,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Brandt's cormorant,eco_birds_brandtscormorant_colonies_d,brandtscormorant,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Cassin's Auklet,eco_birds_cassinsauklet_colonies_d,cassinsauklet,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Common Murre,eco_birds_commonmurre_colonies_d,commonmurre,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Double-crested cormorant,eco_birds_cormorant_density_m,cormorant,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Unspecified Cormorant  ,eco_birds_cormorant_densitywinter_m,cormorant,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
